"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"Latitude_WGS84_en";"Name_en";"AdmArea_en";"District_en";"Location_en";"NumberOfAccessPoints_en";"WiFiName_en";"CoverageArea_en";"FunctionFlag_en";"AccessFlag_en";"Password_en";"Longitude_WGS84_en";"geodata_center";"geoarea";
"55.744711815";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Серафимовича, дом 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.610967212";"1060011615";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.745094689";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Серафимовича, дом 5/16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.614633655";"1060011617";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.756961004";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Сергея Макеева, дом 2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.55035805";"1060011618";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.756969986";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Сергея Макеева, дом 2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.550357717";"1060011619";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.768513594";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Большой Сергиевский переулок, дом 15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629121939";"1060011620";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.768513416";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Большой Сергиевский переулок, дом 15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629106004";"1060011621";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.768558941";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Большой Сергиевский переулок, дом 19/22, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629965192";"1060011622";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746365657";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Сергия Радонежского, дом 12, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.677788362";"1060011623";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746383623";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Сергия Радонежского, дом 12, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.677787754";"1060011624";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746420636";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Сергия Радонежского, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.671222796";"1060011626";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74642012";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Сергия Радонежского, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.67117502";"1060011627";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746840058";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Сергия Радонежского, дом 29-31, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.679285808";"1060011628";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747156738";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Сергия Радонежского, дом 5, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.674479691";"1060011629";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.749693983";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Серебряническая набережная, дом 11";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.649188136";"1060011630";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.749980653";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Серебряническая набережная, дом 27";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652380728";"1060011631";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.750216735";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Серебрянический переулок, дом 4, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646063147";"1060011632";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.75021656";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Серебрянический переулок, дом 4, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64604722";"1060011633";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.75046235";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Серебрянический переулок, дом 9";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647966604";"1060011634";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
