"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.741712231";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Большой Лёвшинский переулок, дом 17";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.586701505";"870358602";"{""coordinates"":[37.586701505,55.741712231],""type"":""Point""}";"";
"55.741712415";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Большой Лёвшинский переулок, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.586717428";"870358603";"{""coordinates"":[37.586717428,55.741712415],""type"":""Point""}";"";
"55.742248235";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Большой Лёвшинский переулок, дом 8/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587988377";"870358604";"{""coordinates"":[37.587988377,55.742248235],""type"":""Point""}";"";
"55.7422574";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Большой Лёвшинский переулок, дом 8/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.588003975";"870358605";"{""coordinates"":[37.588003975,55.7422574],""type"":""Point""}";"";
"55.779531773";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.580134724";"870358606";"{""coordinates"":[37.580134724,55.779531773],""type"":""Point""}";"";
"55.780224076";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578610683";"870358607";"{""coordinates"":[37.578610683,55.780224076],""type"":""Point""}";"";
"55.780171471";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.578724216";"870358608";"{""coordinates"":[37.578724216,55.780171471],""type"":""Point""}";"";
"55.781544862";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 13, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.573938285";"870358610";"{""coordinates"":[37.573938285,55.781544862],""type"":""Point""}";"";
"55.780970723";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.57402304";"870358611";"{""coordinates"":[37.57402304,55.780970723],""type"":""Point""}";"";
"55.780892733";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 14, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.577374472";"870358612";"{""coordinates"":[37.577374472,55.780892733],""type"":""Point""}";"";
"55.780839945";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 14, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.577472069";"870358613";"{""coordinates"":[37.577472069,55.780839945],""type"":""Point""}";"";
"55.782493229";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 17";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.571256557";"870358614";"{""coordinates"":[37.571256557,55.782493229],""type"":""Point""}";"";
"55.777800208";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.581154353";"870358615";"{""coordinates"":[37.581154353,55.777800208],""type"":""Point""}";"";
"55.782643789";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, Ленинградский проспект, дом 24";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.573387859";"870358621";"{""coordinates"":[37.573387859,55.782643789],""type"":""Point""}";"";
